Mol_Weight	AlogP	PSA	HBA	HBD	QED_Weighted	Arom_Rings	Mol_Species	Smiles
410.47	4.88	96.22	6	3	0.33	2	3	COc1cc(\C=C\C(=C(/C(C)C)\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O
411.33	4.82	72.47	4	1	0.38	3	3	FC(F)(F)c1cccc(\C=C\C(=O)Nc2cc3C(=O)OC(=O)c4cccc(c2)c34)c1
448.57	4.81	76.88	7	1	0.45	4	3	CC1=CC(=O)N2C(CC(=O)Nc3ccc(cc3)c4nc5ccc(C)cc5s4)CSC2=N1
441.5	3.37	129.2	7	4	0.32	5	3	Cc1cc(Nc2nccc(n2)c3cn(C)cn3)cc4cc([nH]c14)C(=O)NCc5c[nH]nc5C
401.45	2.08	120.02	7	1	0.46	3	3	Cc1ccc(cc1)S(=O)(=O)NC(Cc2ccccc2)Cn3cnc(n3)[N+](=O)[O-]
428.49	2.55	64.35	4	1	0.78	3	2	NCCCC[C@H](N)C(=O)O.OC(=O)COc1nn(Cc2ccccc2)c3ccccc13
417.58	4.8	27.74	3	1	0.6	3	3	COc1ccc(NC(=S)N2CCN(CC2)C(c3ccccc3)c4ccccc4)cc1
469.59	5.45	46.92	5	1	0.37	5	3	Fc1ccccc1CNC2CCc3c(C2)sc4N=CN(Cc5ccc6ccccc6c5)C(=O)c34
495.36	5.06	57.61	3	1	0.59	2	3	Cc1ccc(cc1)S(=O)(=O)N(CC(F)(F)F)c2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F
426.43	4.31	89.36	7	2	0.51	4	3	FC1(F)Oc2ccc(NC[C@@H]3CC[C@H](CC3)c4nnn5cnc6[nH]ccc6c45)cc2O1
427.57	3.15	60.93	4	0	0.76	2	3	CC1CN(CCN1c2cccc(C)c2)S(=O)(=O)c3ccc4N(C)C(=O)C(C)(C)c4c3
418.55	1.58	91.32	8	1	0.58	3	1	O=S(=O)(NCCCN1CCN(CC1)c2ccncc2)c3cccc4nsnc34
412.88	2.77	98.81	8	3	0.43	4	3	Cc1cccc(Cl)c1Nc2nc3ccc(nc3n4cncc24)N(CCO)CCO
400.15	0.69	125.9	9	2	0.66	1	2	NC1=NC(=O)N(C=C1Br)C2CSC3(COP(=O)(O)OC3)O2
421.33	6.32	44.1	3	0	0.47	3	3	Clc1ccc(cc1)C2CC(=O)C(C(N2C#N)c3ccc(Cl)cc3)c4ccccc4
460.56	4.9	81.43	5	1	0.4	4	3	COc1cccc(CNC(=O)c2ccc(cc2)c3oc(C)c(C[S+]([O-])c4ccccc4)n3)c1
498.59	3.24	119.51	8	2	0.36	4	3	COc1ccc(OC)c(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c3cccc4nsnc34)c1
477.31	5.16	91.57	4	3	0.35	4	3	Oc1ccc(cc1Br)C(=O)NNC(=O)c2occ(c3ccccc3)c2c4ccccc4
413.49	3.35	90.4	5	4	0.48	3	1	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)[C@@H]4CC[C@H](CC4)NCC(O)CO
420.56	3.24	76.66	6	2	0.43	2	3	COCCNC(=O)c1ccccc1SSc2ccccc2C(=O)NCCOC
431.39	4.05	66.81	5	1	0.5	4	3	FC1CCN(C1)c2ncccc2c3ccc4c(c3)N(CC(F)(F)F)C(=O)c5c[nH]nc45
462.99	5.05	50.8	4	1	0.57	2	3	CC(C)CN(Cc1cc(Cl)c2OCCCOc2c1)C(=O)C(C)CNCc3cccc(F)c3
448.57	4.03	92.29	6	3	0.34	4	1	CCc1ncnc2cc(OCC(O)CNC(C)(C)Cc3cc4ccccc4[nH]3)c(OC)cc12
435.57	4.45	63.16	6	1	0.47	2	3	COC(=O)C1=C(C)N(Cc2ccccc2)C(=N[C@H]1c3ccccc3)NCCCOC(C)C
421.41	1.54	113.85	5	6	0.34	2	1	OC(CNCCNC(=O)Nc1ccccc1)c2ccc(O)c(O)c2.OC(=O)C(=O)O
401.39	4.87	70.15	4	2	0.65	3	3	CN(C)c1ccnc(n1)c2cccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)c2
415.93	1.84	69.64	6	0	0.4	1	3	Clc1ccc(nn1)N2CCN(CCCCN3C(=O)C4C5CC(C=C5)C4C3=O)CC2
469.59	4.56	94.9	5	1	0.59	3	3	Cc1cc(C)c(cc1C(=O)N2CCC(CC2)c3ccc(cc3)C#N)c4nnc(CC5CCOC5)[nH]4
485.51	1.12	143.53	11	1	0.42	1	3	CCc1ccc(s1)C(=O)N[C@@H]2O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]2OC(=O)C
421.5	3.33	82.37	7	0	0.61	3	3	COc1ccc(OC)c(CN2C(=O)CCC2(C)c3nnnn3c4c(C)cccc4C)c1
402.5	3.26	90.76	6	2	0.54	4	3	Cc1cc(N)nc(C)c1CNC(=O)c2cnn(Cc3ccc4c(c3)cc(C)n4C)c2
476.92	4.75	81.34	6	0	0.53	3	3	Clc1ccc2OC3(CCN(CC3)C(=O)c4cocc4)C5(CC(=NO5)c6ccccc6)C(=O)c2c1
447.54	3.29	83.2	8	1	0.44	4	1	CNCCCOc1ccc(cn1)c2ccc3ncc4N(C)C(=O)N([C@H]5CCCOC5)c4c3c2
480.53	2.76	140.86	9	3	0.35	4	3	CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3cc(NC(=O)Nc4ccc(OC)cc4)nn3C
440.5	1.67	81.04	8	0	0.46	2	3	CCOCCOCC#Cc1ccc2C3=CC(=NC(=O)N3CCc2c1)OC[C@@H]4COCCO4
443.41	3.69	66.48	3	1	0.72	1	3	Brc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NC3CCCCCC3
474.44	4.33	104.65	6	2	0.53	3	2	CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2c3ccccc3C(F)(F)F)C(=O)O)cc1
484.33	2.65	110.06	7	0	0.36	2	3	COC(=O)c1ccc(N2CCN(CC2)S(=O)(=O)c3ccc(Br)cc3)c(c1)[N+](=O)[O-]
495.58	5.86	79.98	5	1	0.31	4	0	OC(=O)C1=CC(=O)c2cc(OCCCN3CCC(=C(c4ccccc4)c5ccccc5)CC3)ccc2O1
430.59	4.41	57.15	5	1	0.53	0	3	C[C@@]12C[C@]3(C)O[C@@H]4C=C[C@](C)(O)[C@H](O[C@H]4C[C@H]3O[C@H]1CCCCO2)\C=C/C=C\CC=C
440.53	1.52	107.42	8	3	0.62	2	1	CN1CCOc2ccc(cc12)S(=O)(=O)Nc3ccc4CC\C(=N\NC5=NCCN5)\c4c3
416.52	4.17	100.12	5	2	0.56	3	2	CCC(Sc1[nH]c(nc1S(=O)(=O)c2ccc(C)cc2)c3ccccc3)C(=O)O
477.55	4.36	123.17	8	2	0.38	4	2	CCOC(=O)c1cnc2c(C)c(C)ccc2c1Nc3ccc(cc3)S(=O)(=O)Nc4ncccn4
425.24	3.24	79.3	6	3	0.54	2	3	OC(CNCCNc1nccc(n1)C(F)(F)F)COc2ccc(Cl)c(Cl)c2
410.43	4.22	101.03	6	1	0.49	4	2	OC(=O)c1cnn(c1)c2ccc(COCc3ccc(cc3)c4ccccc4C#N)cn2
417.49	2.97	73.1	5	1	0.52	4	3	C[S+]([O-])c1ccc2c(c1)c(cn2C)C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45
461.54	4.51	88.6	7	1	0.33	3	3	CCOC(=O)Cc1csc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4ccc(C)c(C)c4)n1
424.51	3.59	78.01	5	1	0.54	4	3	O=C(N1CC(C1)c2nccnc2N3CCC(C3)c4ccccc4)c5nc6ccccc6[nH]5
482.44	3.9	71.41	4	1	0.7	2	3	Cc1c(C(=O)N2CCCCCC2)c(c(C)n1C)S(=O)(=O)NCc3ccc(Br)cc3
478.55	5.24	90.02	6	1	0.37	5	3	O=C(NC1CCCCC1)C(N2C(=O)C(=Nc3ccccc23)c4occc4)c5ccnc6ccccc56
448.46	2.92	99.17	9	0	0.47	4	3	CN1C(=O)C=C(N=C1N2CCO[C@H](C2)c3ccc(cc3)c4noc(C)n4)c5ccncc5F
402.49	5.65	55.76	3	1	0.67	2	2	OC(=O)\C=C\c1ccc(cc1)c2cc3OCOc3c(c2)C45CC6CC(CC(C6)C4)C5
480.55	2.34	124.08	10	2	0.43	4	3	COC(=O)c1c(c2cc3cc(C)cc(OC)c3s2)c4c(N)ncnn4c1C(=O)N5CCNCC5
451.92	4.12	116.99	7	4	0.31	4	3	Cn1cnc2c(NCCCO)nc(nc12)c3cccc(NC(=O)Nc4cccc(Cl)c4)c3
495.53	3.33	101.21	8	1	0.44	4	3	CCc1c(C)sc2N=C3N(C=C(C=C3C(=O)N4CCOCC4)C(=O)c5cc(F)ccc5O)C(=O)c12
401.41	3.58	73.22	6	1	0.78	2	3	CCOC(=O)c1c2CCCc2sc1NC(=O)Cn3nc(cc3C)C(F)(F)F
433.16	5.35	38.67	3	0	0.52	1	3	ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
450.58	4.59	84.5	4	2	0.46	2	3	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc2ccccc2)\C=C\C(=O)C
458.52	4.01	78.26	6	1	0.62	3	3	CCOc1ccccc1N2\C(=C\N3CCN(CC3)C(=O)c4occc4)\Nc5ccccc5C2=O
457.48	5.73	85.95	7	2	0.37	4	3	NC(Cc1ccc(cc1)C(F)(F)F)c2csc(Nc3cc(Oc4ccccc4)ncn3)n2
478.53	0.73	126.4	10	1	0.51	3	3	CCOC(=O)C1=C(N)N2C(=O)\C(=C\c3ccncc3)\SC2=C(C1c4ccncc4)C(=O)OCC
457.55	3.06	80.34	6	1	0.58	2	3	CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc3ccc(OC)c(OC)c3)C1=S
475.48	-2.19	167.9	9	1	0.29	0	2	CO[C@@H]1[C@@H]2N(C1=O)C(=C(COC(=O)C)CS2(=O)=O)C(=O)N(C)CC(=O)N(C)CCC(=O)O
460.5	1.89	127.28	11	2	0.51	3	3	CO[C@@H](C(=O)Nc1nnc(N[C@@H]2CCN(C2)c3cncnn3)s1)c4ccc(F)c(OC)c4
423.49	3.44	70.59	6	1	0.57	3	1	CN(C)CCOc1ccc(NC(=O)c2cc(ncn2)N(C)Cc3ccc(F)cc3)cc1
404.51	3.06	73.38	6	1	0.55	3	1	CC1=C(CN)C(=O)N2Cc3cc4cc(OCCN5CCCCC5)ccc4nc3C2=C1
475.96	5.8	64.02	6	0	0.34	4	3	COc1ccc(OC)c2sc(nc12)N3C(=O)\C(=C\c4ccc(Cl)cc4)\N=C3c5ccccc5
468.59	5.99	78.9	6	0	0.14	2	3	CCC(=O)C(CCCCCCc1ccc(OC(=O)c2cc(OC)cc(OC)c2)cc1)C(=O)CC
466.59	5.41	115.17	8	2	0.25	4	2	CCCCCCCCn1cc2c(nc(NC(=O)NCCCCC)n3nc(nc23)c4occc4)n1
455.49	3.15	149.71	7	4	0.4	3	0	Cc1ccc2nc(C)nc(O)c2c1Sc3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O
443.47	5.21	70.15	4	2	0.58	3	3	CC1CCN(CC1)c2nc(ccc2CNC(=O)Nc3cncc4ccccc34)C(F)(F)F
429.46	2.2	117.46	10	1	0.42	3	3	COC(=O)c1ccc(cc1)n2nnnc2SCC(=O)Nc3cc(OC)ccc3OC
496.41	5.16	54.9	5	0	0.49	3	3	COc1ccc2nccc(C3CN(C4CCN(Cc5ccc(Br)cc5)CC4)C(=O)O3)c2c1
473.6	5.6	73.22	6	1	0.27	4	3	CCCN1C(=Nc2ccccc2C1=O)SC(C(=O)Nc3cc(C)ccc3OC)c4ccccc4
478.43	4.99	67.6	5	1	0.36	5	3	Cc1nc(SCc2nc3cc(F)ccc3[nH]2)c4oc5ccccc5c4n1.OC(=O)C(F)(F)F
401.52	4.23	63.93	4	3	0.72	2	3	CC(C(O)c1ccc(O)c(c1)C(C)(C)C)N2CCC(O)(CC2)c3ccc(F)cc3
469.93	3.8	115.21	7	2	0.51	3	3	CCOC(=O)c1cc(C(=O)Nc2c(C)cccc2C(=O)NC(C)C)n(n1)c3ncccc3Cl
454.98	4.13	105.59	5	2	0.42	2	2	OC(=O)CC[C@@H](CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCOc2cccnc2
457.66	5.69	28.6	4	0	0.46	3	1	CN1CCC(CC1)c2cccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)c2
452.95	7.5	69.81	2	3	0.26	5	3	Cc1cccc2nc([nH]c12)c3cccc(c3)c4ccc(NC(=O)Nc5ccc(Cl)cc5)cc4
438.48	2.38	108.21	8	0	0.29	2	3	COc1cc(ccc1OS(=O)(=O)c2ccccc2[N+](=O)[O-])C(=S)N3CCOCC3
438.54	3.73	83.18	5	2	0.45	5	3	CN1CCN(CC1)c2ccc3c(c2)[nH]c4c(cc(cc34)c5ccc6c(cnn6C)c5)C(=O)N
431.41	3.17	56.79	4	1	0.46	2	3	COc1cc(CCNC(=O)C(OCC#C)c2cc(F)c(F)c(F)c2)ccc1OCC#C
431.46	2.38	54.69	6	1	0.89	2	3	COCCN1CCC(CC1)c2nc3ccc(NC(C)C)cn3n2.OC(=O)C(F)(F)F
450.95	2.61	91.84	6	1	0.7	2	3	Clc1ncccc1C(=O)Nc2cc(ccc2N3CCCC3)S(=O)(=O)N4CCOCC4
425.49	3.15	121.39	6	4	0.39	3	3	CCOCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C4(O)CCC4)ncc12
422.48	4.45	100.13	6	3	0.54	3	3	CC(=CCc1c(O)c2C(=O)C(=COc2c3CC(Oc13)C(C)(C)O)c4ccc(O)cc4)C
401.48	2.7	78.51	3	2	0.8	1	3	CN(CC(=O)Nc1cccc(F)c1)C(=O)C23CC4CC(CC(C4)(C2)NC(=O)C)C3
400.42	3.11	75.27	3	2	0.75	2	3	CCC(C)NS(=O)(=O)c1ccc(F)c(c1)C(=O)NCc2ccc(F)c(F)c2
404.35	4.06	59.97	4	1	0.77	1	3	CO[C@H]1[C@H](C)CC2(C[C@@H]1C)Cc3ccc(Br)cc3[C@@]24N=C(C)C(=N4)N
480.91	5.69	100.92	6	1	0.25	5	3	Clc1ccc(cc1)c2cc(NC(=O)C(=O)c3cn(Cc4ccc(cc4)C#N)c5ccccc35)on2
489.96	4.58	81.51	8	1	0.44	4	3	Clc1ccc2c(c1)c(NC3CCN(Cc4ccc5OCOc5c4)CC3)nn2C(=O)c6cccnc6
458.52	3.06	100.19	5	2	0.46	4	3	CCCN1C(=O)NC(=O)c2[nH]c(cc12)c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3
489.59	1.82	88.62	7	0	0.59	2	3	COc1ccccc1CN(C)C(=O)CN2CCN(CC2)S(=O)(=O)c3ccc4OCCCOc4c3
462.58	3.75	72.96	4	1	0.64	3	3	O=C(Nc1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3ccccc3)N4Cc5ccccc5C4
496.7	1.13	124.76	7	5	0.27	1	2	CSCC[C@@H](NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](NC[C@H](N)CS)C(C)C)C(=O)O
460.55	2.33	105.84	8	2	0.68	2	1	CC[C@H]1CN(CCN1c2nc(N)c3cc(OC)c(OC)c(F)c3n2)C(=O)C[C@@H]4CCCCN4
499.63	4.64	90.93	7	1	0.58	1	3	COc1ccc(C(=O)SC)c(OC)c1NC(=O)CC[C@@]2(C)[C@@H]3[C@@H]4C[C@@H]5C[C@]3(C[C@]5(C)O4)C=CC2=O
420.58	1.77	80.81	6	2	0.78	1	1	CC(C)(C)N1CCN[C@H](C1)C(=O)N2CCN(CC2)C(=O)Nc3nc(cs3)C4CC4
420.44	3.31	96.6	4	1	0.66	3	3	CN1C(=O)N(Cc2ccc3c(cc(nc3c2)C(=O)N)c4ccc(F)cc4)C(=O)C1(C)C
409.43	2.91	120.96	9	2	0.65	3	3	COc1ncc(Nc2ncc(cc2c3nc(C)nc(N)n3)C4=CCOCC4)cc1F
470.37	2.32	99.26	6	1	0.63	3	3	C[C@H]1CN(CCN1S(=O)(=O)c2c[nH]c3ncccc23)C(=O)c4csc(Br)n4
435.47	4.1	66.02	5	1	0.72	1	3	C[C@@H]1CC[C@H]2C(=C(O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)C(=O)NCc5cc(F)cc(F)c5)C
424.94	3.46	127.66	8	4	0.47	3	1	N[C@@H]1CC[C@H](CC1)Nc2cc(c(Cl)cn2)c3cccc(NCc4cnc(N)nc4)n3
429.48	6.17	64.11	4	1	0.37	5	3	O=C(Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12)c6ccccc6
484.41	3.84	101.21	7	1	0.5	3	3	C[C@H](CCCn1nnc(C)n1)N(c2cc(Cl)ccc2CO)S(=O)(=O)c3ccc(Cl)cc3
467.39	3.57	160.14	9	1	0.2	3	3	[O-][N+](=O)OCc1ccc(cc1)C(=O)Nc2ccccc2OC(=O)c3ccc(CO[N+](=O)[O-])cc3
463.62	5.39	48	5	0	0.35	2	3	COc1cc(\C=C\C(=O)\C=C\c2ccc(cc2)C(C)(C)C)ccc1OCCCN3CCOCC3
443.55	3	72.16	6	1	0.43	4	1	O=C(CN1N=Cc2c(C1=O)n(Cc3ccccc3)c4ccccc24)NCCCN5CCCC5
403.49	2.4	90.9	6	1	0.72	3	3	Cc1nc(nc(C)c1C)N2CC3CN(CC3C2)C(=O)c4cccnc4c5cc[nH]n5
482.46	1.41	161.39	8	5	0.4	2	2	CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4cc5ccc(F)cc5c(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N
458.5	3.26	86.03	7	0	0.46	4	3	Cc1ccc(c(C(=O)N2CCOC[C@H]2Cc3cccc(c3)c4ncccn4)c1F)n5nccn5
439.54	6.07	56.15	5	1	0.35	5	3	COc1ccc(c2ccccc2)c3cc(sc13)C(=O)Nc4ccc(Cn5ccnc5)cc4
476.92	6.3	101.51	6	1	0.27	4	3	[O-][N+](=O)c1cc(ccc1N2CCCCC2)C(=O)Nc3cc(ccc3Cl)c4oc5ccccc5n4
458.56	3.35	88.4	6	3	0.36	3	3	Oc1ccc(\C=N\NC(=O)CCN2CCN(CC2)C(c3ccccc3)c4ccccc4)c(O)c1
475.32	2.44	83.53	7	0	0.49	2	3	Brc1ccc(cc1)S(=O)(=O)Oc2cccc3C(=O)C(=C(N4CC4)C(=O)c23)N5CC5
403.38	6.07	49.33	2	2	0.49	3	2	OC(=O)c1ccccc1Nc2ccc(CCc3ccc(F)c(c3)C(F)(F)F)cc2
428.49	2.38	77.54	6	0	0.67	2	3	COc1cc(cc(OC)c1OC)C(=O)N2CCN(CC2)C(=O)COc3cccc(C)c3
416.36	3.93	86.63	3	3	0.37	0	2	C[C@@H](O)[C@H](NC(=O)\C=C\C(C)(C)C\C=C(/C)\CC\C=C(/C)\Br)C(=O)O
413.47	4.57	64.11	5	1	0.51	2	3	CCC(C)NC(=O)CCSc1nc(cc(n1)C(F)(F)F)c2ccc(OC)cc2
499.49	3.09	67.15	5	2	0.44	4	1	OCCNCCCc1c2CN3C(=O)c4ccccc4C=C3c2nc5ccccc15.OC(=O)C(F)(F)F
428.51	3.76	91.41	8	1	0.55	3	3	COc1cccc(NC(=O)CSc2nnc(c3ccoc3C)n2CC4CCCO4)c1
422.46	2.75	101.57	6	2	0.67	3	3	CC(O)C1CN(CCO1)C(=O)c2ccccc2c3ccc(c(F)c3)c4cnc(N)nc4
413.45	2.9	104.31	5	3	0.49	3	2	CC(C)OCCCNC(=O)C1=C(O)c2ncc(Cc3ccc(F)cc3)cc2NC1=O
418.49	2.63	66.81	6	1	0.81	2	3	CC(=O)NC[C@H]1CN(C(=O)O1)c2ccn(c2)c3ccc(N4CCSCC4)c(F)c3
439.54	3.56	85.53	6	0	0.62	3	3	CC1Cc2c(CO1)c3CN(CCc3nc2c4ccccc4)S(=O)(=O)c5c(C)onc5C
448.49	4.4	78.87	3	2	0.59	3	2	COc1ccc(CC(=O)O)cc1c2ccc(F)c3CCN(Cc23)C(=O)NCc4ccccc4
468.39	5.92	67.08	6	1	0.38	4	3	Clc1ccc(CN2CCC(CNc3ncnc4onc(c5ccc(Cl)cc5)c34)CC2)cc1
441.62	5.23	18.95	4	0	0.45	3	3	C(COc1ccc2N(Cc3ccccc3)CCCc2c1)CN4CCN(CC4)c5ccccc5
431.44	3.45	84.44	5	3	0.43	3	3	CC(=O)c1c(c2ccccc2)n(C3=NNC(=S)NC3N)c4ccc(cc14)C(F)(F)F
458.58	3.07	75.21	7	0	0.7	2	3	CCOC(=O)N1CCN(Cc2ccc3OCCN(Cc3c2)C(=O)c4sc(C)nc4C)CC1
427.51	2.56	110	6	3	0.58	3	1	Nc1cnc(cn1)c2ccc(cc2F)c3ccccc3S(=O)(=O)N[C@@H]4CCCNC4
474.43	3.79	36.02	4	0	0.64	2	1	Clc1ccc(cc1Cl)C2(CCN3CC(C3)N4CCOCC4)CN(C2)C(=O)c5ccccc5
426.56	3.6	79.54	5	0	0.61	2	3	CC(C)Cc1onc(c1)C(=O)N2CCCC(CCC(=O)N(C)CCc3ccccn3)C2
416.51	3.51	82.06	6	1	0.76	1	3	C[C@@H]1CC[C@H](OC(=O)c2ccccc2)[C@@]3(C)[C@H](C[C@@H]4[C@@H](O)[C@]13OC4(C)C)OC(=O)C
486.69	5.24	75.99	5	2	0.36	0	3	C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=C[C@@H](O)[C@H]4[C@@]3(C)[C@H](O)C[C@@]56OO[C@@H](CC(=O)C5(C)C)[C@]46C)[C@@H]2[C@H]1C
426.51	3.67	100.9	5	2	0.28	0	2	CCC(C)\C=C\C(=O)C(=O)\C=C\C=C\C=C\C=C\C=C\C=C\[C@@H]1C[C@@H](O)[C@@H](O1)C(=O)O
476.92	5.88	83.68	7	0	0.22	4	3	COc1ccc(cc1)C(=O)\C=C\c2ccc(OCc3oc(nn3)c4ccc(Cl)cc4)c(OC)c2
418.53	4.34	80.67	4	1	0.57	0	2	[Na+].CC(=O)[C@H]1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OS(=O)(=O)[O-]
420.47	2.17	109.06	8	1	0.67	3	3	CC(N1CC(C1)Oc2ccc(cc2)C#N)C3=Nc4c(cnn4C5CCOCC5)C(=O)N3
436.3	4.35	66.02	5	1	0.73	2	3	CCOc1c(Br)cc(cc1OC)C2CC(=O)Nc3cc(OC)c(OC)cc23
486.57	2.37	49.74	5	1	0.73	2	3	COc1ccccc1N2CCN(CCCCNC(=O)c3cccn3C)CC2.OC(=O)\C=C\C(=O)O
402.47	2.22	84.94	6	1	0.72	2	3	COc1ccc(CNC(=O)COC(=O)[C@@H]2CCCN2C(=O)c3cccs3)cc1
485.54	3.87	75.05	8	0	0.41	4	3	COc1cc2CCN(CCN3C(=O)c4ccccc4N=C3c5ccc6OCOc6c5)Cc2cc1OC
456.56	2.9	106.94	5	3	0.5	2	2	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2C[C@@H](C[C@H]2C(=O)O)Sc3ccccc3
490.55	1.64	136.43	9	2	0.34	0	3	C[C@@H]1[C@@H](OC(=O)C)[C@]2(OC(=O)C)[C@H]([C@@H]3C=C(COC(=O)C)C[C@@]4(O)[C@@H](C=C(C)C4=O)[C@@]13O)C2(C)C
463.58	5.07	71.53	6	1	0.37	4	3	CN(C(=O)CSc1nc2ccc(NC(=O)COc3ccccc3)cc2s1)c4ccccc4
431.49	4.32	75.47	7	0	0.45	3	3	CCCc1cn(C\C=C\2/OC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)nn1
492.48	3.76	132.81	8	3	0.4	3	2	[Na+].CC(C)c1nc(nc(c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c2ccc(F)cc2)N(C)c3ccon3
466.99	4.93	50.6	6	0	0.43	4	3	COc1ccccc1N2CCN(CC2)C(=O)c3cc4c(nn(C)c4s3)c5ccc(Cl)cc5
478.37	2.52	110.8	7	2	0.15	1	3	CCOC(=O)C(=CNNS(=O)(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)OCC
431.11	4.66	68.01	5	1	0.6	3	3	O[C@](Cn1cncn1)(C(=O)c2ccc(Cl)cc2Cl)c3ccc(Cl)cc3Cl
495.77	7.92	72.47	4	1	0.17	1	3	CCCCCCCCCCCCC(C)OC(=O)CS(=O)(=O)Nc1c(cccc1C(C)C)C(C)C
449.56	5.17	88.16	5	2	0.42	4	3	Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)Nc3nc(cs3)c4ccccc4
411.49	2	127.66	7	2	0.66	3	3	C[C@H]1C[C@@H](CN(C1)S(=O)(=O)CC#N)Nc2ncccc2c3cnc4[nH]ccc4n3
410.42	4.3	60.45	5	1	0.66	3	3	COc1ccc(CCNC(=O)c2nc3cc(ccc3s2)C(F)(F)F)cc1OC
433.68	6.82	47.56	4	1	0.17	1	3	CCCCCCCCCCCCCCC(COCc1ccccc1)NCC(=O)OCC
446.56	2.58	85.17	7	1	0.65	3	3	Cc1c(cnn1c2ncc3CCc4ccccc4c3n2)C(=O)NCC(C)(C)N5CCOCC5
422.57	1.58	59.05	5	2	0.71	2	3	CN1CCN(Cc2cccc(c2)C(=O)NCC(O)CN3CCc4ccccc4C3)CC1
464.49	2.44	101.37	7	1	0.54	3	2	Cc1nn(cc1S(=O)(=O)NC2=C(N3CCC(Cc4ccccc4)CC3)C(=O)C2=O)C(F)F
428.41	5.24	58.64	3	1	0.6	3	3	COc1ccccc1C(=O)N(C)c2ccccc2C(=O)Nc3cccc(c3)C(F)(F)F
408.5	2.6	67.87	4	1	0.8	2	3	COCC(=O)N1CCC(CC1)Oc2ccc(cc2)C(=O)NC3Cc4ccccc4C3
424.07	5.08	49.57	3	1	0.51	1	1	CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(=O)N)c1ccc(Cl)cc1)C(C)C
429.91	5.54	75.34	6	2	0.44	4	3	Oc1ccc(cc1)c2nc3c4C(C5=C(CCCC5)Nc4ncn3n2)c6ccc(Cl)cc6
475.39	-1.99	150.84	8	7	0.21	1	3	[Cl-].OC[C@H](O)[C@@H](O)[C@@H](OCc1ccc(Cl)cc1)[C@H](O)C[S+]2C[C@@H](O)[C@H](O)[C@H]2CO
455.19	3.45	49.77	5	1	0.56	1	2	Oc1c(Br)cc(Br)cc1C(=O)CSC(=S)N2CCOCC2
433.53	4.2	44.81	4	1	0.57	3	3	Fc1cc2CNC(=O)c2cc1OCCCCN3CCN(CC3)c4cccc5ccccc45
408.51	2.41	103.02	8	4	0.51	3	1	Cc1cc(ccc1Nc2nc(NC3CCNCC3)c4nc[nH]c4n2)N5CCOCC5
474.58	5.83	58.65	6	2	0.27	4	1	COc1ccc(F)cc1CNCCCNc2ccnc3cc(Oc4cccc(c4)N(C)C)ccc23
493.53	6.29	69.22	3	2	0.35	4	3	CC(O)C1CCCCN1C(=O)c2cccc(c2)c3cccc(c3)c4nc5cc(ccc5[nH]4)C(F)(F)F
473.31	4.04	114.19	6	2	0.45	4	2	Brc1oc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3cnc4ccccc4n3
443.55	2.46	78.43	5	1	0.58	3	3	CN(Cc1cnccn1)C(=O)CC2N(CC(c3ccccc3)c4ccccc4)CCNC2=O
435.97	4.69	70.23	3	3	0.59	1	1	Fc1cc(NC(=O)C(=O)NC2CC3(CCCCC3)NC4(CCCCC4)C2)ccc1Cl
